label,area,diameter,eccentricity,solidity,mean_intensity
694,21.0,5.170882945826411,0.9498441907540732,0.9130434782608695,0.8078298051310808
695,31.0,6.282549314314218,0.8464188659959389,0.9117647058823529,0.7407384690873405
696,82.0,10.217907939900583,0.9816563281443719,0.9111111111111111,0.9010799384858421
697,272.0,18.609705966725112,0.7516368787250405,0.9577464788732394,0.9373958213069331
698,28.0,5.970821321441846,0.7597043563371133,0.9655172413793104,0.7654453771204262
699,41.0,7.225151993843567,0.8940518736135785,0.8913043478260869,0.7943225065224157
700,21.0,5.170882945826411,0.8979244923466491,0.9130434782608695,0.902886817140988
701,150.0,13.81976597885342,0.6958157417543339,0.9316770186335404,0.9610124304874059
702,92.0,10.823032759612019,0.8337816579565667,0.9787234042553191,0.7646869799889064
703,103.0,11.451797811161432,0.6424810016246287,0.8373983739837398,0.7255322417752034
704,2.0,1.5957691216057308,1.0,1.0,0.8053851815505397
705,4.0,2.256758334191025,0.9128709291752769,0.8,0.8452526987242395
706,4.0,2.256758334191025,1.0,1.0,0.6880520117762512
707,10.0,3.5682482323055424,0.9103183467504206,0.9090909090909091,0.7544712953876349
708,29.0,6.076507779746499,0.7451690150346308,0.8285714285714286,0.8382393996819059
709,6.0,2.763953195770684,0.8550688992223857,0.6666666666666666,0.6556775433431469
710,5.0,2.5231325220201604,0.9737231303459101,0.8333333333333334,0.6537659470068695
711,2.0,1.5957691216057308,1.0,1.0,0.6543792934249264
712,62.0,8.884866446580956,0.8673620973829458,0.8732394366197183,0.7617772404951091
713,51.0,8.058239062071396,0.8260670441256767,0.864406779661017,0.8850468548557794
714,10.0,3.5682482323055424,0.9128709291752768,1.0,0.7909347399411188
715,19.0,4.918490759365935,0.7554628024471173,0.95,0.6743969836268788
716,332.0,20.56004690782767,0.8403217611990551,0.8736842105263158,0.8590925281104792
717,235.0,17.297725082009,0.5671708897450887,0.9437751004016064,0.8290256404902596
718,20.0,5.046265044040321,0.9055454378488375,0.9523809523809523,0.7903980618253189
719,12.0,3.9088200952233594,0.9182202248303059,0.8571428571428571,0.6888749182204776
720,186.0,15.389040103942165,0.6876598483043772,0.8532110091743119,0.7898629005877572
721,98.0,11.170383851240114,0.6328095030435416,0.7424242424242424,0.8526128557409224
722,46.0,7.653039857325812,0.9600446469731952,0.9387755102040817,0.9003378738746427
723,67.0,9.23618154310838,0.6806646925924249,0.8375,0.8433906888521084
724,121.0,12.412170838050638,0.5927206561864534,0.9236641221374046,0.8067066642876259
725,437.0,23.58825303088947,0.7077227321649388,0.8792756539235412,0.8446832830679335
726,37.0,6.863662517577698,0.637175038586267,0.9736842105263158,0.7147226348035967
727,50.0,7.978845608028654,0.6737357649708311,0.9090909090909091,0.8111530912659469
728,29.0,6.076507779746499,0.9891361263371079,0.8285714285714286,0.8214400527900918
729,36.0,6.770275002573076,0.36755544316006794,0.8780487804878049,0.7708231108930322
730,18.0,4.787307364817192,0.8063287803108177,0.8571428571428571,0.7638411841674845
731,3.0,1.9544100476116797,1.0,1.0,0.7728164867517173
732,3.0,1.9544100476116797,1.0,1.0,0.6576709192018318
733,26.0,5.753627391751592,0.9320181411409832,0.8666666666666667,0.795984468181475
